Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS
0,42.24475,1.768231,75.62931,1,1,3.0,2.951837,2,0,2.112032,0,0.378683,0.0,2,0
1,26.774115,1.755938,112.28768,1,1,1.428289,3.0,2,0,2.117733,0,0.485322,0.696948,2,0
0,23.365042,1.744319,133.45248,1,1,3.0,3.0,2,0,2.839069,0,1.231031,0.792496,2,3
1,26.35892,1.755317,82.22879,1,1,1.94313,3.559841,2,0,2.367996,0,0.23553,0.879977,2,3
0,18.741188,1.556789,71.78818,1,0,3.0,3.129155,2,0,2.0,0,1.634134,1.0,3,3
0,21.0,1.53,53.0,0,1,3.0,3.0,2,0,2.0,0,2.0,1.0,2,3
1,24.444845,1.718845,86.319885,1,1,2.0,2.677693,2,0,2.693978,0,0.0,0.688013,2,3
1,21.0,1.71,100.0,1,1,2.0,1.0,2,0,2.0,0,0.0,2.0,3,3
1,22.126326,1.717262,98.579155,1,1,2.0,2.984523,2,0,2.263551,0,2.819661,2.0,3,3
0,42.337284,1.64639,86.63986,1,1,2.81646,2.27374,2,0,1.722063,0,0.0,0.0,3,0
1,20.261925,1.807538,85.316124,1,1,2.0,3.0,2,0,1.968011,0,1.072662,0.776758,2,3
1,18.0,1.76,68.0,0,0,2.0,4.0,1,0,2.0,0,1.0,1.0,2,3
1,19.47554,1.857231,88.13878,1,1,2.061952,4.0,2,0,2.426465,0,2.0,0.160138,2,3
0,45.821266,1.687326,80.413994,1,1,2.076689,3.0,2,0,1.026729,0,0.647798,0.0,3,0
0,25.0,1.57,55.0,0,1,2.0,1.0,2,0,2.0,0,2.0,0.0,2,3
1,19.0,1.67,68.0,0,1,2.0,3.0,2,0,2.0,0,1.0,0.0,2,3
1,19.789291,1.820643,85.0,1,1,3.0,3.0,2,0,2.759246,0,1.763277,0.453314,2,3
0,25.999943,1.627483,104.881996,1,1,3.0,3.0,2,0,2.569364,0,0.159255,0.419446,2,3
1,19.429724,1.813567,86.144905,1,1,2.643183,3.821461,2,0,2.397124,0,2.044165,0.471663,2,3
1,35.389492,1.78,100.84763,1,1,2.069267,1.476204,2,0,3.0,0,2.05252,0.092736,1,0
1,22.8891,1.792533,116.15777,1,1,1.996646,3.0,2,0,2.0,0,1.600536,0.739684,2,3
0,27.0,1.55,62.0,0,1,3.0,1.0,2,0,1.0,0,1.0,0.0,2,3
1,31.56724,1.753327,118.26569,1,1,2.232836,3.0,2,0,2.146398,0,0.886817,0.47787,2,0
0,19.007177,1.690727,49.895718,0,1,1.212908,3.207071,2,0,1.029703,0,2.0,1.0,2,3
1,30.684347,1.915,129.96643,1,1,2.108638,3.0,2,1,1.014876,0,0.987521,0.047473,2,3
1,31.327608,1.737984,82.52311,1,1,2.300408,3.071028,2,0,1.738959,0,0.090147,0.0,2,0
1,24.52188,1.623278,97.58296,1,1,2.973569,2.650088,2,0,1.003063,0,1.981154,0.157007,3,3
0,22.0,1.69,65.0,1,1,2.0,3.0,2,0,2.0,0,1.0,1.0,2,3
0,20.601221,1.738717,128.11417,1,1,3.0,3.0,2,0,1.797041,0,1.427413,0.966181,2,3
1,31.19926,1.848845,125.077866,1,1,2.49619,3.0,2,1,1.662117,0,0.992371,0.217632,2,3
1,23.0,1.89,65.0,1,1,3.0,3.0,1,0,3.0,0,1.0,1.0,2,3
1,25.48652,1.762461,115.531624,1,1,2.178308,3.0,2,0,2.165804,0,1.420675,1.875683,2,3
1,21.624552,1.790151,106.32069,1,1,2.490776,3.0,2,0,2.654517,0,0.112454,0.756339,2,3
0,26.0,1.643017,111.72024,1,1,3.0,3.0,2,0,2.632498,0,0.0,0.140792,2,3
1,25.822348,1.766626,114.187096,1,1,2.075321,3.0,2,0,2.144838,0,1.501754,0.276319,2,3
0,20.871668,1.782453,137.85262,1,1,3.0,3.0,2,0,2.748909,0,1.989171,0.832515,2,3
1,33.293167,1.696412,103.25036,1,1,2.679664,2.415522,2,0,1.0,0,1.987296,0.0,3,3
1,29.429688,1.910987,129.93567,1,1,2.200588,3.0,2,0,1.295697,0,1.058378,0.0,2,3
0,18.094078,1.723328,50.0,0,1,1.052699,3.998618,1,0,1.0,0,2.0,1.0,2,3
0,43.719395,1.584322,80.986496,1,1,2.186322,2.900915,2,0,2.471033,0,0.256113,0.0,3,0
1,50.832558,1.745528,82.13073,1,1,2.0,3.0,2,0,1.774778,0,0.943266,0.0,3,0
0,26.0,1.643332,110.8247,1,1,3.0,3.0,2,0,2.709654,0,0.0,0.25115,2,3
1,19.693804,1.8,85.0,1,1,2.188722,3.0,2,0,2.721356,0,1.528968,1.0,2,3
1,24.001888,1.614075,100.2453,1,1,2.880483,1.703299,2,0,1.006378,0,1.076729,1.058007,3,3
1,26.0,1.85,105.0,1,1,3.0,3.0,1,0,3.0,0,2.0,2.0,2,3
0,26.0,1.602025,104.899345,1,1,3.0,3.0,2,0,2.613928,0,0.0,0.553093,2,3
1,30.00203,1.759324,112.00038,1,1,1.572036,3.0,2,0,2.003563,0,0.0,0.340196,2,0
0,18.0,1.62,55.0,1,1,2.0,3.0,1,0,1.0,0,1.0,1.0,3,3
0,21.071196,1.616467,68.77185,1,1,1.452524,3.950553,3,0,2.109858,0,0.508847,1.194633,2,3
1,21.380337,1.724839,82.27635,1,1,2.09449,1.873484,2,0,2.0,0,2.079709,0.880414,2,3
1,17.0,1.8,58.0,0,1,2.0,3.0,1,0,2.0,0,2.0,1.0,3,4
0,21.538225,1.610327,67.99978,1,1,1.887951,3.728377,3,0,2.682107,0,1.123931,0.492528,2,3
0,18.836315,1.751631,80.0,1,1,2.0,1.73762,2,0,2.207978,0,2.641072,0.707044,1,3
1,17.37713,1.811238,58.83071,1,1,2.483979,3.762778,2,0,2.0,0,2.0,0.930051,3,0
1,21.196152,1.65,88.47236,1,1,2.4277,1.001633,2,0,3.0,0,1.172641,1.0,3,3
1,20.0,1.83,66.0,0,0,2.0,3.0,2,0,2.0,0,1.0,1.0,3,3
1,27.0,1.7,78.0,0,1,3.0,3.0,2,0,3.0,0,1.0,1.0,1,3
0,28.770039,1.580858,79.71349,1,1,2.0,1.0,2,0,2.0,0,0.005405,0.0,3,3
1,21.65223,1.700181,75.057175,1,1,2.086093,3.546352,2,0,2.081121,0,1.993666,0.673835,2,3
1,18.0,1.8,72.0,1,1,2.0,3.0,2,0,2.0,0,3.0,0.0,2,0
0,20.530998,1.74647,133.64471,1,1,3.0,3.0,2,0,2.896088,0,1.612741,0.77319,2,3
0,25.97621,1.614484,104.999405,1,1,3.0,3.0,2,0,1.237557,0,0.083675,0.543761,2,3
0,28.824194,1.7,78.0,1,1,3.0,3.0,2,0,2.147074,0,1.416076,1.0,1,0
0,25.992899,1.638075,105.03652,1,1,3.0,3.0,2,0,2.419153,0,0.019404,0.597626,2,3
1,29.0,1.66671,89.04815,1,1,1.897796,3.0,2,0,1.193039,0,0.011519,0.0,2,0
0,25.834019,1.62456,110.10589,1,1,3.0,3.0,2,0,1.81786,0,0.011161,0.447224,2,3
1,19.72925,1.793315,58.19515,1,1,2.508835,3.435905,2,0,2.076933,0,2.026668,1.443328,3,0
1,20.993067,1.782269,104.97003,1,1,2.0,3.0,2,0,1.234943,0,0.008368,0.0,2,3
1,21.0,1.68,70.0,1,1,3.0,3.0,2,0,3.0,0,0.0,2.0,2,3
0,21.001282,1.517998,64.69625,1,0,2.1239,1.672958,2,0,2.0,0,1.582428,1.313363,3,3
1,19.565496,1.705584,78.02563,1,0,1.936479,2.837388,2,0,2.159987,0,1.475772,0.646514,2,3
0,33.226807,1.557943,77.64771,1,1,2.02091,2.093831,2,0,1.506518,0,0.0,0.0,2,0
1,18.181822,1.662669,79.86355,1,0,2.492758,2.270163,2,0,1.992586,0,1.452467,0.864583,3,3
1,23.245407,1.707968,75.38371,1,1,2.5621,3.105007,2,0,1.172427,0,0.184917,0.923082,2,3
0,21.491055,1.586952,43.08751,0,0,2.00876,1.73762,1,0,1.792022,0,0.119643,0.0,3,3
1,18.0,1.7108,50.92538,1,1,2.0,3.0,2,0,2.0,0,0.0,1.593704,2,3
1,19.0,1.8,85.0,1,1,3.0,3.0,2,0,2.0,0,1.0,1.0,2,4
0,26.0,1.60937,105.40731,1,1,3.0,3.0,2,0,2.609052,0,0.0,0.54859,2,3
1,22.874659,1.713343,75.82812,1,1,2.507841,3.648194,2,0,1.279756,0,0.132629,1.82753,2,3
0,24.361937,1.73945,133.34663,1,1,3.0,3.0,2,0,2.852339,0,1.139107,0.586035,2,3
0,19.045357,1.61291,82.193405,1,1,1.261288,2.930044,2,0,1.166655,0,0.133398,0.95174,3,3
0,29.970446,1.610863,49.516026,1,1,2.059138,3.904858,1,0,2.0,0,0.821977,0.0,3,3
0,35.0,1.53,45.0,1,0,3.0,3.0,1,0,1.0,0,0.0,1.0,3,0
1,29.0,1.62,89.0,1,1,1.0,3.0,2,0,1.0,0,0.0,0.0,2,3
1,21.0,1.62,70.0,0,1,2.0,1.0,3,0,3.0,0,1.0,0.0,2,3
0,18.0,1.64,56.0,1,1,3.0,3.0,1,0,1.0,1,1.0,1.0,3,3
1,34.647038,1.769499,85.0,1,1,2.802696,3.0,2,0,2.978465,0,1.974656,0.936925,3,0
1,16.30687,1.752755,50.0,0,1,2.310423,3.558637,2,0,1.787843,0,1.926592,0.828549,2,3
1,23.0,1.71,50.0,1,1,2.0,3.0,0,0,3.0,0,0.0,2.0,3,3
0,19.0,1.530875,42.0,0,0,2.844607,1.273128,1,0,1.69551,0,0.260079,0.635867,2,3
0,26.0,1.613574,107.01225,1,1,3.0,3.0,2,0,2.678779,0,0.0,0.508848,2,3
0,21.022205,1.73995,135.69337,1,1,3.0,3.0,2,0,1.663213,0,1.094035,0.786665,2,3
0,32.99712,1.672446,74.812706,1,1,2.948425,1.198643,2,0,1.0,0,0.0,0.173796,2,0
0,21.02899,1.748524,133.87885,1,1,3.0,3.0,2,0,2.868167,0,1.48372,0.83509,2,3
1,25.632446,1.836943,96.192665,1,1,1.317729,2.278652,2,0,2.0,0,1.80674,1.93977,2,3
1,24.920362,1.796415,120.98846,1,1,2.475892,3.0,2,0,2.949356,0,1.866839,0.100048,2,3
0,21.997683,1.689441,51.107925,1,1,3.0,3.715118,1,0,1.774576,0,0.10297,0.646423,3,3
0,20.81158,1.741193,128.76384,1,1,3.0,3.0,2,0,1.768111,0,0.616503,0.968151,2,3
1,23.0,1.74,93.5,0,1,2.0,3.0,1,1,1.0,0,1.0,1.0,1,0
1,27.186872,1.679515,102.8728,1,1,2.667229,1.09749,2,0,1.225958,0,0.206954,1.003011,3,3
1,20.18445,1.701284,104.578255,1,1,2.653721,1.265463,2,0,1.368457,0,0.218356,0.768071,3,3
1,18.0,1.84,60.0,1,1,3.0,4.0,2,0,2.0,1,2.0,0.0,2,0
0,19.0,1.76,79.545,1,1,2.0,1.146794,2,0,3.0,0,1.809745,1.690102,1,3
0,20.345161,1.534385,41.96525,0,1,2.88853,1.0,1,0,1.0,0,0.0,0.196224,2,3
0,16.0,1.66,58.0,0,0,2.0,1.0,2,0,1.0,0,0.0,1.0,3,4
1,26.0,1.83,82.0,0,1,2.0,3.0,0,0,2.0,0,1.0,1.0,2,3
0,22.0,1.65,65.0,1,1,2.0,3.0,1,0,2.0,1,1.0,0.0,3,0
0,21.131527,1.739457,150.37756,1,1,3.0,3.0,2,0,2.319912,0,1.582675,0.680746,2,3
1,23.0,1.62,58.0,0,0,2.0,3.0,2,0,1.0,0,1.0,0.0,3,3
1,25.478662,1.858265,117.57457,1,1,2.028571,3.0,2,0,2.530428,0,1.31257,0.066805,2,3
1,39.685844,1.781032,96.303856,1,1,2.252698,2.475228,2,0,2.923856,0,2.165429,0.616045,1,0
0,19.374207,1.632605,82.0,1,1,2.805512,2.880817,2,0,1.001307,0,0.0,1.376597,2,3
0,20.976843,1.71073,131.40852,1,1,3.0,3.0,2,0,1.728139,0,1.676269,0.906247,2,3
0,18.656912,1.574017,41.220177,0,1,1.649974,1.513835,2,0,1.549974,0,0.227802,1.972926,2,3
1,18.178022,1.85478,114.77484,1,1,2.0,1.854536,2,0,2.160169,0,1.0,2.0,2,3
1,23.0,1.72,66.0,1,1,2.0,3.0,2,0,2.0,0,0.0,1.0,2,4
0,43.72608,1.592316,77.00103,1,1,2.0,3.0,2,0,2.806922,0,0.0,0.0,2,0
0,36.631454,1.532322,62.41723,1,1,2.288604,2.845307,2,0,2.638164,0,0.0,0.990741,2,0
1,37.084743,1.75,118.07381,1,1,2.133964,3.0,2,0,2.008361,0,0.202029,0.200516,2,0
1,19.850525,1.785062,104.18732,1,1,2.0,3.0,2,0,2.15157,0,1.605983,0.0,3,3
1,41.0,1.8,92.0,1,1,2.0,1.0,1,0,3.0,0,1.0,0.0,2,0
0,23.0,1.7,56.0,0,0,3.0,4.0,0,0,3.0,1,3.0,0.0,3,0
1,18.0,1.820385,108.395004,1,1,2.0,2.164839,2,0,2.094479,0,1.0,0.676557,2,3
0,19.872667,1.817231,152.37192,1,1,3.0,3.0,2,0,2.305521,0,1.956278,0.92376,2,3
0,33.732716,1.679725,74.88522,1,1,3.0,1.13715,2,0,1.000695,0,0.261274,0.0,2,0
1,21.0,1.709561,75.0,1,1,2.0,3.0,2,0,1.636326,0,1.0,0.0,2,3
1,31.315594,1.673352,90.0,1,1,2.19011,2.029858,2,0,2.348981,0,1.946907,0.0,2,0
1,19.0,1.74,74.0,1,0,3.0,1.0,2,0,3.0,0,3.0,1.0,2,4
1,25.139465,1.767186,112.22603,1,1,1.443674,3.0,2,0,2.002194,0,1.386151,0.001337,2,3
1,22.0,1.65,56.0,0,0,3.0,3.0,2,0,3.0,0,2.0,0.0,2,3
1,26.70371,1.802871,85.77001,1,1,2.872121,3.051804,2,0,2.111913,0,0.843709,0.153559,2,0
1,18.0,1.6,58.0,1,1,2.0,3.0,1,0,2.0,0,1.0,0.0,2,3
1,21.0,1.72,75.0,0,1,2.0,3.0,2,0,1.0,0,1.0,0.0,3,3
0,24.265944,1.719365,114.511536,1,1,3.0,3.0,2,0,2.987406,0,0.38926,0.526776,2,3
1,24.145294,1.82559,120.86039,1,1,2.403421,3.0,2,0,2.490613,0,2.0,0.707768,2,3
1,19.241058,1.856811,88.63361,1,1,2.047069,3.829101,2,0,1.641022,0,1.554817,0.248218,2,3
1,18.0,1.7,80.0,0,0,3.0,1.0,2,0,1.0,0,1.0,0.0,3,3
0,21.687408,1.604697,68.01647,1,1,1.901611,3.266501,3,0,2.926995,0,0.985872,0.307982,2,3
1,31.0,1.76,75.0,1,0,3.0,3.0,0,0,3.0,1,3.0,0.0,3,1
0,27.0,1.55,63.0,0,1,2.0,3.0,2,0,1.0,0,0.0,1.0,2,0
1,28.404331,1.787379,112.17373,1,1,1.878251,3.0,2,0,2.022933,0,0.0,0.325445,2,0
0,38.098743,1.598448,80.0,1,1,2.020785,1.169173,2,0,1.972551,0,1.903338,0.0,2,0
0,47.283375,1.643786,81.978745,1,1,2.037585,1.418985,2,0,1.827351,0,0.0,0.0,3,0
1,17.48687,1.836669,58.943348,1,1,2.767731,3.821168,2,0,2.0,0,2.0,0.556245,3,0
1,25.0,1.7,68.0,0,1,2.0,3.0,1,0,2.0,0,0.0,1.0,3,3
0,22.98022,1.724983,132.94066,1,1,3.0,3.0,2,0,2.085553,0,1.271651,0.587932,2,3
1,23.0,1.882779,64.10611,1,1,3.0,3.0,2,0,2.843777,0,1.488843,0.009254,2,0
0,23.0,1.63,82.0,1,1,2.0,1.0,2,0,2.0,0,0.0,0.0,3,3
0,18.281092,1.7,50.0,0,1,1.036414,3.205587,2,0,1.745959,0,0.115974,1.0,2,3
0,24.449656,1.635062,113.27739,1,1,3.0,3.0,2,0,2.578038,0,0.165422,0.463196,2,3
0,21.0,1.55,58.0,0,1,2.0,1.0,2,0,1.0,0,1.0,0.0,2,3
0,26.0,1.652674,111.91915,1,1,3.0,3.0,2,0,2.814517,0,0.0,0.101598,2,3
1,22.343204,1.87034,121.45823,1,1,2.836055,2.675411,2,0,1.711666,0,0.93732,0.0,2,3
0,19.349258,1.52337,42.0,0,1,2.913486,1.060796,1,0,1.596212,0,0.108948,0.773087,2,3
0,21.0,1.754497,77.956924,1,1,2.446872,2.372311,2,0,1.81031,0,0.094893,1.650778,2,3
1,20.0,1.78,68.0,0,0,2.0,1.0,1,0,3.0,1,2.0,1.0,3,3
0,18.024853,1.7,50.0,0,1,1.0816,3.520555,1,0,1.016968,0,0.651412,1.0,2,3
1,19.637203,1.814182,85.301025,1,1,2.923916,3.335876,2,0,2.372444,0,1.305633,0.311436,2,3
0,18.306616,1.7456,133.03441,1,1,3.0,3.0,2,0,2.984323,0,1.586525,0.62535,2,3
1,36.726616,1.787521,100.62455,1,1,2.031185,2.992606,2,0,2.852254,0,2.00123,0.36037,1,0
1,24.733309,1.639383,91.26709,1,1,1.036159,3.0,2,0,1.0,0,0.344013,0.329367,2,0
0,18.904037,1.743589,133.28133,1,1,3.0,3.0,2,0,2.684819,0,1.46525,0.804491,2,3
1,27.0,1.8,87.0,0,0,3.0,3.0,2,0,2.0,0,2.0,0.0,1,4
0,26.0,1.618867,110.77739,1,1,3.0,3.0,2,0,2.618198,0,0.0,0.380695,2,3
1,22.0,1.74,75.0,1,1,3.0,3.0,1,0,1.0,0,1.0,0.0,3,0
1,29.0,1.62,53.0,0,1,2.0,3.0,2,0,2.0,0,0.0,0.0,2,0
1,37.765354,1.763582,117.86159,1,1,2.145114,2.888193,2,0,2.038128,0,0.852344,0.0,2,0
0,18.827007,1.7,50.0,0,1,1.0,3.240578,2,0,1.0,0,2.0,1.0,2,3
0,40.0,1.68,80.0,0,0,3.0,3.0,2,0,3.0,0,0.0,0.0,3,0
0,45.0,1.675953,79.66832,1,1,2.598051,3.0,2,0,1.0,0,0.0,0.0,3,0
0,19.633898,1.66084,49.039795,0,0,2.750715,3.0,1,0,2.0,0,1.067817,1.0,2,3
0,20.0,1.63,64.0,1,1,1.0,3.0,0,0,2.0,0,0.0,2.0,3,0
1,21.731497,1.696201,75.39919,1,1,2.109162,3.245148,2,0,1.971774,0,0.989335,0.0,2,3
0,37.597954,1.62901,80.0,1,1,2.450784,2.952821,2,0,1.335192,0,0.180276,0.0,2,0
0,18.945961,1.605469,82.039,1,1,2.76533,3.0,2,0,1.048584,0,0.192559,0.720411,3,3
0,18.850466,1.550053,72.9518,1,0,3.0,3.000974,2,0,2.0,0,2.274248,1.0,2,3
1,19.226315,1.814255,85.25563,1,1,2.971351,3.390143,2,0,2.133767,0,2.318492,0.678618,2,3
1,24.001684,1.606066,99.96173,1,1,3.0,1.418833,2,0,1.0,0,1.19102,1.384186,3,3
0,37.83295,1.610867,80.0,1,1,2.036613,1.81698,2,0,1.93059,0,1.851404,0.0,2,0
1,16.0,1.67,50.0,1,1,2.0,1.0,1,0,3.0,0,1.0,0.0,3,3
0,20.244358,1.559186,41.952805,0,1,2.619835,1.0,1,0,1.198883,0,0.0,0.751212,2,3
0,23.0,1.630357,83.1011,1,1,2.977585,1.630506,2,0,2.839319,0,1.091474,0.889517,3,3
0,26.0,1.65,63.0,0,1,3.0,3.0,2,0,1.0,0,1.0,0.0,3,4
1,18.0,1.786758,51.524445,0,1,2.91548,3.0,2,0,1.777486,0,1.077469,1.0,2,3
1,27.474245,1.84342,120.4204,1,1,2.765063,3.0,2,0,2.867206,0,0.706777,0.677909,2,3
1,33.0,1.74,76.0,0,0,2.0,3.0,2,0,1.0,0,0.0,2.0,2,4
1,18.0,1.840138,60.0,1,1,3.0,4.0,2,0,2.0,0,2.0,0.0,3,0
0,26.0,1.626483,111.35706,1,1,3.0,3.0,2,0,2.61939,0,0.0,0.171034,2,3
0,18.006742,1.7,50.0,0,1,1.003566,3.238258,1,0,1.014634,0,0.783676,1.0,2,3
1,23.254934,1.84753,122.06261,1,1,3.0,2.280545,2,0,1.591597,0,0.932783,0.0,2,3
0,21.051983,1.729719,131.87756,1,1,3.0,3.0,2,0,1.422483,0,1.708971,0.673009,2,3
0,24.0,1.62,58.0,0,1,3.0,3.0,2,0,2.0,0,1.0,1.0,2,3
1,21.980846,1.819875,106.048515,1,1,2.0,3.0,2,0,2.745242,0,0.0,0.80898,2,3
0,20.206358,1.738397,93.89068,1,1,1.996638,3.0,2,0,1.033199,0,0.584793,0.518297,2,3
1,40.794056,1.735851,109.889336,1,1,2.305349,3.169089,2,0,1.02161,0,0.908981,0.0,3,0
1,23.0,1.8,90.0,1,1,1.0,3.0,0,0,2.0,0,0.0,2.0,1,3
1,21.0,1.85,68.0,1,1,2.0,3.0,2,0,2.0,0,0.0,1.0,2,3
1,22.0,1.61,67.0,1,0,2.0,4.0,2,0,3.0,1,2.0,2.0,2,3
1,18.164768,1.694265,52.0,1,1,3.0,3.0,1,0,2.0,0,0.819682,1.0,3,3
1,19.741201,1.816783,86.5228,1,1,2.0,3.0,2,0,2.177386,0,0.336814,0.004813,2,3
0,22.025438,1.640426,87.344154,1,1,3.0,1.0,2,0,3.0,0,1.280924,1.77795,3,3
1,23.0,1.65,58.5,1,0,2.0,3.0,2,0,2.0,0,0.0,0.0,3,3
0,26.0,1.628909,106.87593,1,1,3.0,3.0,2,0,2.686824,0,0.0,0.540812,2,3
1,23.88757,1.657995,90.0,1,1,2.0,3.0,2,0,3.0,0,0.603638,0.969085,3,3
0,34.231083,1.654067,79.69728,1,1,2.086898,1.818026,2,0,2.088929,0,0.305422,1.040787,3,0
0,19.297005,1.817271,141.9178,1,1,3.0,3.0,2,0,2.699675,0,1.520818,0.76399,2,3
0,21.210732,1.716497,130.87112,1,1,3.0,3.0,2,0,1.301657,0,1.718543,0.947884,2,3
1,27.968765,1.673767,89.99503,1,1,1.961069,3.0,2,0,2.652327,0,0.56931,0.319008,2,0
0,18.267696,1.706343,93.34885,1,1,1.70825,3.0,2,0,1.0,0,0.899864,1.0,2,3
0,37.0,1.65,73.0,1,0,3.0,3.0,2,0,2.0,0,1.0,0.0,2,0
1,22.771002,1.86516,121.52737,1,1,2.739,2.740492,2,0,1.824561,0,1.094839,0.0,2,3
1,21.214617,1.930416,118.56051,1,1,2.0,3.0,2,0,3.0,0,0.732186,1.0,2,3
0,37.496174,1.653088,80.0,1,1,2.033745,3.0,2,0,1.517225,0,0.0,1.517897,3,0
1,34.28825,1.835678,96.01851,1,1,2.0,1.546665,2,0,3.0,0,1.0,0.0,2,0
1,17.052914,1.710616,99.86025,1,1,2.0,3.0,2,0,2.0,0,0.067491,0.894105,3,3
0,37.613377,1.516007,77.03305,1,1,2.0,2.880794,2,0,1.61837,0,0.120165,0.0,2,0
1,33.18566,1.836007,97.41642,1,1,2.0,1.724887,2,0,3.0,0,1.0,0.0,2,0
0,21.274628,1.737453,50.47904,1,1,3.0,3.489918,1,0,1.326694,0,0.791929,0.128394,3,3
1,24.0,1.84,86.0,1,1,2.0,1.0,0,0,2.0,0,2.0,1.0,2,3
0,24.0,1.7,80.0,1,1,2.0,3.0,2,0,3.0,0,0.0,0.0,3,3
0,23.0,1.6,52.0,0,1,2.0,4.0,1,0,2.0,0,2.0,1.0,2,0
1,25.883749,1.767077,114.13315,1,1,2.225731,3.0,2,0,2.154326,0,1.266866,0.390178,2,3
0,19.86997,1.520997,42.0,0,1,3.0,1.0,1,0,1.527036,0,0.0,0.860497,2,3
0,26.0,1.633945,111.9307,1,1,3.0,3.0,2,0,2.682804,0,0.0,0.15171,2,3
1,23.0,1.68,62.0,0,0,2.0,4.0,1,0,2.0,0,0.0,0.0,2,0
1,17.491272,1.834637,59.99086,1,1,2.943749,4.0,2,0,2.0,0,2.0,0.128895,3,0
1,16.0,1.84,45.0,1,1,3.0,3.0,0,0,3.0,0,3.0,2.0,2,4
0,21.310907,1.72064,50.0,1,1,2.919584,3.697831,1,0,1.147121,0,0.993058,0.08922,3,3
1,16.496979,1.691206,50.0,0,1,2.0,1.630846,2,0,2.975528,0,0.548991,0.369134,2,3
1,22.0,1.64,53.0,0,0,2.0,3.0,2,0,2.0,0,3.0,0.0,2,3
1,28.39124,1.81006,87.28678,0,1,3.0,3.0,2,0,1.205633,0,2.0,0.0,3,0
1,29.695602,1.842943,93.79806,1,1,2.133955,2.902766,2,0,1.753464,0,1.729987,1.0,2,3
1,20.0,1.7,65.0,0,1,2.0,3.0,2,0,2.0,0,0.0,1.0,3,3
1,21.0,1.75,72.0,1,1,1.0,3.0,1,0,3.0,0,2.0,0.0,2,3
1,21.721506,1.849998,122.11968,1,1,3.0,2.014671,2,0,1.292786,0,0.145687,0.0,2,3
0,25.0,1.57,55.0,0,1,2.0,1.0,2,0,2.0,0,2.0,0.0,2,3
1,20.0,1.98,125.0,1,1,2.0,3.0,0,0,3.0,0,1.0,1.0,2,3
1,24.75151,1.735343,83.33772,1,1,2.607335,3.0,2,0,2.0,0,0.451009,0.630866,2,3
0,20.0,1.62,53.0,0,1,3.0,1.0,2,0,3.0,0,1.0,1.0,3,3
1,21.0,1.8,62.0,1,1,3.0,3.0,2,0,2.0,0,1.0,0.0,3,3
1,23.94003,1.721348,83.98672,1,1,2.407817,2.844138,2,0,1.983649,0,0.868721,0.089354,2,3
1,30.361364,1.75853,111.63546,1,1,1.263216,3.219347,2,0,1.981782,0,0.482625,0.0,2,0
1,20.586979,1.781952,102.910614,1,1,2.0,3.0,2,0,1.689793,0,1.464204,0.0,3,3
0,18.610762,1.550723,60.628323,0,1,2.823179,2.644692,2,0,1.226764,1,0.747528,0.008899,2,3
0,39.17003,1.688354,79.27889,1,1,3.0,3.0,2,0,2.994515,0,0.0,0.0,3,0
0,22.836315,1.604893,82.0,1,1,1.00876,1.0,2,0,2.0,0,0.0,0.585912,2,3
0,40.821514,1.553026,77.74518,1,1,2.0,3.0,2,0,1.406115,0,0.0,0.0,2,0
1,30.638945,1.680489,102.004555,1,1,2.938687,2.138375,2,0,1.251715,0,1.181811,0.778375,3,3
0,25.991886,1.580968,102.00338,1,1,3.0,3.0,2,0,1.003563,0,0.008127,1.0,2,3
0,21.0,1.52,42.0,0,1,3.0,1.0,1,0,1.0,0,0.0,0.0,2,3
0,51.0,1.59,50.0,1,0,3.0,3.0,2,1,3.0,1,2.0,0.0,3,3
1,17.580627,1.770324,55.69525,1,1,2.0,4.0,2,0,2.369627,0,2.0,1.612466,3,0
1,20.068432,1.657132,105.58049,1,1,2.724121,1.437959,2,0,1.590418,0,0.029603,1.122118,3,3
1,23.0,1.835643,58.854416,1,1,3.0,3.0,2,0,2.027984,0,1.661556,0.114716,2,0
1,31.194323,1.889104,129.15735,1,1,2.889485,3.0,2,1,1.279771,0,0.941424,0.008343,2,3
0,19.483036,1.53777,42.0,0,1,3.0,1.0,1,0,1.387531,0,0.0,0.466169,2,3
0,26.0,1.637725,111.20896,1,1,3.0,3.0,2,0,2.70914,0,0.0,0.110518,2,3
1,22.94435,1.799742,89.98168,1,1,1.34138,1.94671,2,0,2.0,0,0.0,0.975504,2,3
1,36.67388,1.7921,101.28577,1,1,2.222282,1.578751,2,0,2.791604,0,2.352091,0.317846,2,0
0,21.0,1.55,49.0,1,1,2.0,3.0,2,0,3.0,0,3.0,1.0,2,3
0,23.090216,1.596586,80.7262,1,1,1.518966,1.0,2,0,2.0,0,0.0,1.094046,3,3
1,55.0,1.78,84.0,1,0,3.0,4.0,1,0,3.0,1,3.0,0.0,1,4
0,18.90944,1.732096,50.0,0,1,1.053534,3.378859,2,0,1.0,0,1.853425,0.861809,2,3
1,21.0,1.75,62.0,0,1,3.0,4.0,1,1,2.0,0,0.0,0.0,2,3
1,30.421597,1.819296,122.13792,1,1,2.0,3.0,2,0,1.984323,0,0.793262,0.0,2,3
0,33.0,1.56,48.0,1,0,2.0,3.0,2,0,2.0,0,1.0,0.0,2,3
